code,idx,carm,carn,hprm,hprn,date,mret,yy,mm,dd,coname,house,analyst,title,recomm,tprice,cprice,eps,recommend,ch_recomm,ch_price,dev_price,ch_eps,pnum,nnum,tone,anal_cov,mkt,mv,beme,logmv,up_gr,down_gr,pos_tone,neg_tone,up_gr_size,down_gr_size,ch_price_size,ch_eps_size,pos_tone_size,neg_tone_size,up_gr_nanal,down_gr_nanal,ch_price_nanal,ch_eps_nanal,pos_tone_nanal,neg_tone_nanal,ch_price_up,ch_price_down,ch_price_pos,ch_price_neg,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,lrgcode,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind14,ind15,ind16,ind17,car
69620,953,-0.07621176,-0.039883535,-0.077997744,-0.040365,20111025.0,-0.471229307,2011.0,10.0,25.0,대웅제약,신영증권,김현태,대웅제약,매수,"54,000","31,750",5339.0,4.0,0.0,-0.298701299,0.7007874016,-0.089994887,0.0,0.0,0.0,16.0,유가증권시장,512928336400.0,0.6280174553,26.963401977,0.0,0.0,0.0,0.0,0.0,0.0,-8.054003188,-2.426568305,0.0,0.0,0.0,0.0,-4.779220779,-1.439918186,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.621176011
66570,979,0.1118959777,0.1012516936,0.1223560475,0.1110747628,20111130.0,-0.443799595,2011.0,11.0,30.0,LG전자,신한금융투자,소현철,4전5기,매수,"103,000","73,300",-2214.0,4.0,0.0,-0.294520548,0.4051841746,-1.292045904,0.0,0.0,0.0,33.0,유가증권시장,17068442000000.0,0.748381543,30.46825238,0.0,0.0,0.0,0.0,0.0,0.0,-8.973526386,-39.3663807,0.0,0.0,0.0,0.0,-9.719178082,-42.63751484,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.189597768
270,983,-0.002984042,-0.000693513,-0.003085447,-0.000827485,20111206.0,-1.00395566,2011.0,12.0,6.0,기아차,아이엠투자증권,공정호,換骨奪胎(환골탈태),BUY,"95,000","72,600",8627.0,4.0,0.0,1.5675675676,0.3085399449,0.8414087513,0.0,0.0,0.0,35.0,유가증권시장,20131434000000.0,0.5090604624,30.63330358,0.0,0.0,0.0,0.0,0.0,0.0,48.01977318,25.775129715,0.0,0.0,0.0,0.0,54.864864865,29.449306297,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.298404216
4800,877,-0.045846372,-0.044495595,-0.046491568,-0.045115971,20110705.0,0.7592155509,2011.0,7.0,5.0,효성,유진투자증권,곽진희,효성,HOLD,"99,000","92,800",8467.4,3.0,0.0,0.0,0.0668103448,1.1810015e-06,0.0,0.0,0.0,9.0,유가증권시장,3722450200000.0,0.8377201693,28.945403231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41846e-05,0.0,0.0,0.0,0.0,0.0,1.0629e-05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.584637233
1430,839,-0.059014178,-0.046497748,-0.057224681,-0.045170099,20110511.0,1.1930259161,2011.0,5.0,11.0,세아베스틸,이트레이드증권,조강운,세아베스틸,매수,"70,000","53,300",6609.0,4.0,0.0,0.1666666667,0.3133208255,0.6559759459,0.0,0.0,0.0,20.0,유가증권시장,1323312200000.0,0.8342346397,27.911158945,0.0,0.0,0.0,0.0,0.0,0.0,4.6518598242,18.30904889,0.0,0.0,0.0,0.0,3.3333333333,13.119518918,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.901417814
4150,816,-0.009570081,-0.04695816,-0.010214445,-0.047730863,20110406.0,-0.211899671,2011.0,4.0,6.0,한솔홀딩스,이트레이드증권,양지혜,한솔제지,중립,"9,700","8,760",712.0,3.0,-1.0,0.0,0.1073059361,-0.032608696,0.0,0.0,0.0,13.0,유가증권시장,462419382000.0,1.7796206929,26.85973807,0.0,1.0,0.0,0.0,0.0,26.85973807,0.0,-0.875861024,0.0,0.0,0.0,13.0,0.0,-0.423913043,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.95700812
4370,842,0.0025418993,0.0160431631,0.0017899882,0.0150066434,20110516.0,-0.709244019,2011.0,5.0,16.0,농심,이트레이드증권,조기영,농심,매수,"280,000","241,000",22631.0,4.0,0.0,0.037037037,0.1618257261,0.0525067436,0.0,0.0,0.0,24.0,유가증권시장,1237817600000.0,1.1752806454,27.844370983,0.0,0.0,0.0,0.0,0.0,0.0,1.0312729994,1.4620172468,0.0,0.0,0.0,0.0,0.8888888889,1.2601618454,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2541899275
10130,839,-0.081214178,-0.115437496,-0.080390145,-0.114126554,20110511.0,1.1930259161,2011.0,5.0,11.0,고려아연,이트레이드증권,조강운,고려아연,매수,"570,000","389,500",44410.0,4.0,0.0,0.0,0.4634146341,0.0,0.0,0.0,0.0,27.0,유가증권시장,5217555000000.0,0.5387389544,29.283050017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.121417814
57500,834,-0.007035011,-0.008318166,-0.006973866,-0.008275738,20110502.0,1.628304471,2011.0,5.0,2.0,SKC 솔믹스,이트레이드증권,임채구,2Q부터태양광사업본격화,매수,"20,000","13,000",1005.0,4.0,0.0,0.1764705882,0.5384615385,0.7756183746,0.0,0.0,0.0,2.0,코스닥,167062436550.0,0.5756154061,25.841633451,0.0,0.0,0.0,0.0,0.0,0.0,4.5602882561,20.043245733,0.0,0.0,0.0,0.0,0.3529411765,1.5512367491,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.703501087
112040,977,-0.015679617,-0.041719733,-0.01645727,-0.043507276,20111128.0,2.1200172241,2011.0,11.0,28.0,위메이드,이트레이드증권,성종화,위메이드,매수,"100,000","79,300",2879.0,4.0,0.0,0.5873015873,0.2610340479,-0.231651988,0.0,0.0,0.0,15.0,코스닥,286440000000.0,1.1196616283,26.380794927,0.0,0.0,0.0,0.0,0.0,0.0,15.493482735,-6.111163597,0.0,0.0,0.0,0.0,8.8095238095,-3.474779824,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.567961664
6260,801,-0.003829747,-0.009630298,-0.00405764,-0.010199612,20110316.0,1.674669482,2011.0,3.0,16.0,LS,키움증권,김지산,순항,BUY,"145,000","97,400",7914.0,4.0,0.0,0.0740740741,0.4887063655,0.1782045556,0.0,0.0,0.0,16.0,유가증권시장,3429300000000.0,0.7942848395,28.863377275,0.0,0.0,0.0,0.0,0.0,0.0,2.1380279463,5.1435853205,0.0,0.0,0.0,0.0,1.1851851852,2.8512728897,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.382974709
33780,972,0.0294138121,0.0310806742,0.0290699762,0.0307131774,20111121.0,-1.030771974,2011.0,11.0,21.0,KT&G,키움증권,우원성,방어주+실적호전,BUY,"90,000","76,600",6185.0,4.0,0.0,0.0588235294,0.1749347258,0.1247499545,0.0,0.0,0.0,23.0,유가증권시장,8882824600000.0,0.5176629734,29.815140703,0.0,0.0,0.0,0.0,0.0,0.0,1.7538318061,3.7194374472,0.0,0.0,0.0,0.0,1.3529411765,2.8692489544,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9413812071
6280,980,-0.050727272,-0.070990387,-0.051623959,-0.072087337,20111201.0,3.4543575907,2011.0,12.0,1.0,녹십자,하나대투증권,조윤정,군계일학,BUY,"250,000","171,000",7133.0,4.0,0.0,0.0,0.4619883041,-0.011913007,0.0,0.0,0.0,24.0,유가증권시장,1362126200000.0,0.4032306065,27.940067971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.332850235,0.0,0.0,0.0,0.0,0.0,-0.285912176,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.072727163
17670,977,-0.011979617,-0.01414391,-0.01301477,-0.015188883,20111128.0,2.1200172241,2011.0,11.0,28.0,SK텔레콤,하나대투증권,황승택,호기(好機),BUY,"240,000","156,000",23670.0,4.0,0.0,0.0,0.5384615385,0.3545839533,0.0,0.0,0.0,26.0,유가증권시장,14009381000000.0,0.8856921941,30.270748282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.733521595,0.0,0.0,0.0,0.0,0.0,9.2191827859,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.197961664
32640,956,0.0050980454,0.0022483084,0.0030774023,0.0002599378,20111028.0,0.2445511787,2011.0,10.0,28.0,LG유플러스,하나대투증권,황승택,성패지기(成敗之機),BUY,"9,300","6,770",362.0,4.0,0.0,0.0,0.3737075332,-0.674460432,0.0,0.0,0.0,23.0,유가증권시장,3691071800000.0,1.0697386063,28.936937992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.51681969,0.0,0.0,0.0,0.0,0.0,-15.51258993,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5098045395
55550,977,0.0617203834,0.0356802671,0.0646825003,0.0376324944,20111128.0,2.1200172241,2011.0,11.0,28.0,신한지주,하나대투증권,한정태,업종대표주,BUY,"65,000","40,250",6549.4,4.0,0.0,0.0,0.6149068323,0.0818301949,0.0,0.0,0.0,29.0,유가증권시장,25085158000000.0,1.0754036246,30.853297479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5247313464,0.0,0.0,0.0,0.0,0.0,2.3730756525,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1720383357
12750,991,0.0201905386,0.0250029059,0.0191680388,0.0239714354,20111216.0,1.1705431632,2011.0,12.0,16.0,에스원,한국투자증권,홍종길,불안하다면,매수,"71,200","56,000",3486.0,4.0,0.0,0.0,0.2714285714,-0.072314742,0.0,0.0,0.0,12.0,유가증권시장,2127954000000.0,0.3206152556,28.386182056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.052739442,0.0,0.0,0.0,0.0,0.0,-0.867776908,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0190538574
11780,955,-0.03832013,-0.030500365,-0.042539627,-0.033716857,20111027.0,1.3245539635,2011.0,10.0,27.0,금호석유,한맥투자증권,이동욱,Re-upturn,BUY,"255,000","197,500",23214.0,4.0,0.0,-0.037735849,0.2911392405,-0.225063426,0.0,0.0,0.0,19.0,유가증권시장,2298370000000.0,0.382015279,28.463221296,0.0,0.0,0.0,0.0,0.0,0.0,-1.074083822,-6.40603011,0.0,0.0,0.0,0.0,-0.716981132,-4.276205101,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.832013003
270,921,0.0220814121,0.0213912114,0.0218604224,0.0218723128,20110906.0,-1.253535406,2011.0,9.0,6.0,기아차,한화투자증권,강상민,重厚長大,BUY,"100,000","67,200",11601.0,4.0,0.0,0.0638297872,0.4880952381,0.4800969635,0.0,0.0,0.0,35.0,유가증권시장,20131434000000.0,0.5090604624,30.63330358,0.0,0.0,0.0,0.0,0.0,0.0,1.9553172498,14.706956031,0.0,0.0,0.0,0.0,2.2340425532,16.803393723,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.208141208
11170,1248,0.0530012263,0.0370077281,0.0543402809,0.0379983817,20121228.0,0.5227350893,2012.0,12.0,28.0,롯데케미칼,KB투자증권,박재철,호남석유,BUY,"300,000","245,500",11288.0,4.0,0.0,-0.315068493,0.2219959267,-0.674894156,0.0,0.0,0.0,22.0,유가증권시장,9494280000000.0,0.648577372,29.881710628,0.0,0.0,0.0,0.0,0.0,0.0,-9.41478554,-20.16699188,0.0,0.0,0.0,0.0,-6.931506849,-14.84767144,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3001226282
100,1019,-0.019357941,-0.027764203,-0.019318099,-0.027373822,20120130.0,-1.22371335,2012.0,1.0,30.0,유한양행,KDB대우증권,권재현,고진감래(苦盡甘來),TRADING BUY,"139,000","134,500",7502.0,4.0,0.0,0.0,0.0334572491,-0.011984723,0.0,0.0,0.0,15.0,유가증권시장,1421949600000.0,0.7845160827,27.983050014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.335369097,0.0,0.0,0.0,0.0,0.0,-0.179770842,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.935794137
27580,1171,0.0062596691,-0.007078064,0.0065625351,-0.006412219,20120906.0,0.3686815074,2012.0,9.0,6.0,상보,KDB대우증권,김평진,환골탈태(換骨奪胎),매수,"19,200","12,500",634.0,4.0,0.0,0.0,0.536,0.0258899676,0.0,0.0,0.0,6.0,코스닥,121617100000.0,0.3372037899,25.524143422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6608192472,0.0,0.0,0.0,0.0,0.0,0.1553398058,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6259669069
51910,1044,-0.029933404,-0.036463051,-0.03097052,-0.037348924,20120306.0,-0.812163281,2012.0,3.0,6.0,LG화학,LIG투자증권,박영훈,前弱後强,BUY,"480,000","382,000",29225.0,4.0,0.0,-0.213114754,0.2565445026,-0.066264098,0.0,0.0,0.0,24.0,유가증권시장,21041074000000.0,0.459555196,30.67749756,0.0,0.0,0.0,0.0,0.0,0.0,-6.537827349,-2.032816701,0.0,0.0,0.0,0.0,-5.114754098,-1.590338349,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.993340381
53000,1035,-0.000829984,-0.006204731,-0.001504844,-0.006963181,20120221.0,0.0199005043,2012.0,2.0,21.0,우리금융,LIG투자증권,손준범,우리금융,BUY,"18,000","12,200",2675.0,4.0,0.0,0.0,0.4754098361,-0.039152299,0.0,0.0,0.0,23.0,유가증권시장,7600724700000.0,2.9041170413,29.659264708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.161228396,0.0,0.0,0.0,0.0,0.0,-0.900502874,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.082998416
4170,1184,-0.030881443,-0.022306816,-0.031539669,-0.023010311,20120925.0,-0.706193776,2012.0,9.0,25.0,신세계,동부증권,차재헌,계륵,HOLD,"260,000","225,000",18692.0,3.0,-1.0,-0.257142857,0.1555555556,-0.205576098,0.0,0.0,0.0,22.0,유가증권시장,2412069300000.0,0.903643685,28.511506144,0.0,1.0,0.0,0.0,0.0,28.511506144,-7.331530151,-5.861284169,0.0,0.0,0.0,22.0,-5.657142857,-4.522674147,0.0,0.0,0,-0.257142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.08814433
11070,1020,0.0835568833,0.1024912267,0.0855698721,0.1046132716,20120131.0,0.7836680575,2012.0,1.0,31.0,LG이노텍,동부증권,권성률,살얼음,HOLD,"80,000","90,000",-7217.0,3.0,0.0,0.0,-0.111111111,0.7419744147,0.0,0.0,0.0,23.0,유가증권시장,1366783100000.0,0.9693127554,27.943481004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.733347962,0.0,0.0,0.0,0.0,0.0,17.065411538,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3556883251
69960,1023,-0.004013444,-0.033773224,-0.004872353,-0.03518641,20120203.0,-0.536166979,2012.0,2.0,3.0,현대백화점,동부증권,차재헌,애매합니다,HOLD,"200,000","178,000",15270.0,3.0,0.0,-0.111111111,0.1235955056,-0.003068486,0.0,0.0,0.0,23.0,유가증권시장,3814597900000.0,0.7582431915,28.969856371,0.0,0.0,0.0,0.0,0.0,0.0,-3.21887293,-0.088893599,0.0,0.0,0.0,0.0,-2.555555556,-0.070575178,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.401344406
7660,1226,-0.029150302,-0.040729799,-0.029891132,-0.04160543,20121126.0,-0.183888947,2012.0,11.0,26.0,이수페타시스,동양증권,최현재,이수페타시스,BUY,"7,000","4,990",553.0,4.0,0.0,0.1666666667,0.4028056112,-0.021238938,0.0,0.0,0.0,9.0,유가증권시장,212944933680.0,0.7622124244,26.084299442,0.0,0.0,0.0,0.0,0.0,0.0,4.3473832403,-0.55400282,0.0,0.0,0.0,0.0,1.5,-0.191150442,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.915030154
29460,1226,0.0012496985,0.0076748149,0.0012090011,0.0077476835,20121126.0,-0.183888947,2012.0,11.0,26.0,케이씨,동양증권,오경택,케이씨텍,BUY,"5,900","3,640",363.0,4.0,0.0,-0.233766234,0.6208791209,-0.488011283,0.0,0.0,0.0,6.0,유가증권시장,169561076880.0,1.1801422788,25.856479034,0.0,0.0,0.0,0.0,0.0,0.0,-6.044371722,-12.61825352,0.0,0.0,0.0,0.0,-1.402597403,-2.928067701,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1249698462
33240,1226,0.0760496985,0.0773381324,0.074029805,0.0753215472,20121126.0,-0.183888947,2012.0,11.0,26.0,자화전자,동양증권,최현재,자화전자,BUY,"22,000","17,950",1369.0,4.0,0.0,0.6923076923,0.2256267409,1.2260162602,0.0,0.0,0.0,8.0,유가증권시장,162340200000.0,0.9354464818,25.81295997,0.0,0.0,0.0,0.0,0.0,0.0,17.870510749,31.647108646,0.0,0.0,0.0,0.0,5.5384615385,9.8081300813,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6049698462
67000,1024,-0.064766563,-0.081045066,-0.068603555,-0.084874702,20120206.0,-0.058404682,2012.0,2.0,6.0,조이시티,동양증권,이창영,금상첨화(錦上添花),BUY,"53,000","30,400",763.0,4.0,0.0,0.0,0.7434210526,-0.193531339,0.0,0.0,0.0,7.0,코스닥,456438763200.0,0.1363858626,26.846720384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.195681749,0.0,0.0,0.0,0.0,0.0,-1.354719374,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.47665627
13570,1001,-0.007458344,0.0034644212,-0.008794223,0.0022659888,20120102.0,0.1521433439,2012.0,1.0,2.0,디와이,부국증권,안종훈,동양기전,BUY,"19,000","12,250",1560.0,4.0,0.0,-0.095238095,0.5510204082,0.0,0.0,0.0,0.0,10.0,유가증권시장,400566146200.0,0.7428520648,26.716144749,0.0,0.0,0.0,0.0,0.0,0.0,-2.544394738,0.0,0.0,0.0,0.0,0.0,-0.952380952,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.74583439
102710,1001,-0.026058344,-0.017063053,-0.028077542,-0.018757417,20120102.0,0.1521433439,2012.0,1.0,2.0,이엔에프테크놀로지,부국증권,장인범,이엔에프테크놀로지,BUY,"17,000","12,250",1000.0,4.0,0.0,0.1333333333,0.387755102,0.0,0.0,0.0,0.0,4.0,코스닥,183180000000.0,0.4219797789,25.933735113,0.0,0.0,0.0,0.0,0.0,0.0,3.4578313484,0.0,0.0,0.0,0.0,0.0,0.5333333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.60583439
9830,1040,-0.021238384,-0.028668041,-0.0231907,-0.030755069,20120228.0,0.6058945643,2012.0,2.0,28.0,한화솔루션,신한금융투자,이응주,태양광?????????????,매수,"33,000","27,650",1393.0,4.0,0.0,-0.431034483,0.1934900542,-0.724158416,0.0,0.0,0.0,20.0,유가증권시장,3450974400000.0,1.3886429736,28.869677733,0.0,0.0,0.0,0.0,0.0,0.0,-12.44382661,-20.90622009,0.0,0.0,0.0,0.0,-8.620689655,-14.48316832,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.123838447
640,1021,-0.00474216,-0.013144568,-0.004832177,-0.013023326,20120201.0,0.2565674853,2012.0,2.0,1.0,동아쏘시오홀딩스,하나대투증권,조윤정,大馬不死,BUY,"150,000","95,100",6034.0,4.0,0.0,0.0,0.5772870662,-0.144720057,0.0,0.0,0.0,18.0,유가증권시장,988788000000.0,0.8721730342,27.619745788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.997131176,0.0,0.0,0.0,0.0,0.0,-2.604961021,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.474215967
17670,1023,-0.048213444,-0.036122746,-0.048111015,-0.035859406,20120203.0,-0.536166979,2012.0,2.0,3.0,SK텔레콤,하나대투증권,황승택,성장통,BUY,"204,000","137,500",20444.0,4.0,0.0,-0.15,0.4836363636,-0.136290663,0.0,0.0,0.0,22.0,유가증권시장,11425518000000.0,1.1144097737,30.0668704,0.0,0.0,0.0,0.0,0.0,0.0,-4.51003056,-4.09783371,0.0,0.0,0.0,0.0,-3.3,-2.998394592,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.821344406
